centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
FL100-35_7,5422513.865,7141041.345,,,,,,,,,-25,-24,,,,,,,-12,-8,-3,20,
FL100-35_24,5434173.97,6960523.399,,,,,,,,,-27,-25,,,,,,,-10,-7,0,26,
FL100-50_24,5599054.103,6962115.428,,,,,,,,,33,33,,,,,,,55,46,50,69,
FL100-35_8,5330273.193,7105558.31,,,,,,,,,-29,-22,,,,,,,-16,-13,-8,14,
FL100-35_10,5352107.971,6962973.043,,,,,,,,,-37,-37,,,,,,,-25,-23,-19,0,
FL100-35_11,5377668.398,6955871.008,,,,,,,,,-27,-25,,,,,,,-12,-9,-4,19,
FL20-40_1,5370412.974,7011414.697,,,,,,,,,-44,-46,,,,,,,-22,-48,-47,-13,
FL20-40_2,5348940.024,6995036.196,,,,,,,,,-51,-53,,,,,,,-32,-54,-55,-24,
FL20-40_3,5408152.706,7192284.123,,,,,,,,,122,120,,,,,,,135,118,112,134,
FL40-45_3,5615805.672,7033329.072,,,,,,,,,-25,-26,,,,,,,-12,-24,-23,1,
FL40-45_2,5612538.083,6985409.652,,,,,,,,,35,33,,,,,,,52,33,32,55,
FL40-45_1,5578651.645,6966857.777,,,,,,,,,38,36,,,,,,,54,35,34,56,
FL40-40_1,5389104.686,6935038.6,,,,,,,,,-39,-40,,,,,,,-17,-37,-32,1,
FL60-45_1,5467707.877,7101467.881,,,,,,,,,-20,-21,,,,,,,-4,-13,-10,18,
FL80-40_9,5553412.928,7004120.677,,,,,,,,,23,23,,,,,,,47,37,41,64,
FL80-40_1,5359588.546,7223851.248,,,,,,,,,59,60,,,,,,,76,71,74,97,
FL80-40_10,5566123.108,6979503.453,,,,,,,,,27,27,,,,,,,51,40,44,65,
FL80-40_2,5344619.176,7033644.346,,,,,,,,,-36,-35,,,,,,,-19,-22,-18,7,
FL80-40_17,5545917.388,7037838.323,,,,,,,,,-16,-15,,,,,,,0,-3,2,30,
FL80-40_3,5405548.519,6947216.426,,,,,,,,,-28,-27,,,,,,,-10,-13,-7,21,
FL80-40_4,5426861.344,6981440.11,,,,,,,,,-31,-30,,,,,,,-12,-15,-9,19,
FL80-40_11,5509997.411,7075012.539,,,,,,,,,-1,0,,,,,,,22,13,18,49,
FL80-40_12,5503545.774,7027339.533,,,,,,,,,-19,-18,,,,,,,1,-2,4,34,
FL80-40_13,5477530.784,7124211.996,,,,,,,,,-15,-14,,,,,,,2,-2,3,30,
FL80-40_14,5467019.562,7027224.08,,,,,,,,,-19,-18,,,,,,,2,-3,3,33,
FL80-40_15,5482081.106,7059317.161,,,,,,,,,-15,-14,,,,,,,7,1,6,37,
FL80-40_16,5511614.817,7024751.115,,,,,,,,,-19,-18,,,,,,,1,-2,4,34,
FL80-40_5,5389060.374,6970761.599,,,,,,,,,-29,-28,,,,,,,-10,-13,-7,21,
FL80-40_6,5399159.37,6965793.295,,,,,,,,,-29,-28,,,,,,,-9,-12,-6,23,
FL80-40_7,5384557.305,7036110.113,,,,,,,,,-32,-32,,,,,,,-14,-18,-12,15,
FL80-40_8,5391267.555,6994919.853,,,,,,,,,-31,-31,,,,,,,-13,-17,-11,16,
FL80-35_3,5289570.216,7226667.134,,,,,,,,,33,33,,,,,,,61,49,53,75,
FL80-35_2,5340156.42,7095310.157,,,,,,,,,-34,-33,,,,,,,-16,-19,-14,12,
m-Ar60-45_1,5419041.728,7199937.256,,,,,,,,,,,,,,,,,117,,,,
m-Ar60-45_2,5447138.917,6961420.486,,,,,,,,,,,,,,,,,1,,,,
m-ArL40-45_1,5537707.862,7089730.874,,,,,,,,,,,,,,,,,13,,,,
m-F60-35_1,5396672.783,7188701.502,,,,,,,,,,,,,,,,,109,,,,
m-F60-40_1,5450148.249,7179174.21,,,,,,,,,,,,,,,,,-8,,,,
m-F60-40_2,5592633.64,6982185.093,,,,,,,,,,,,,,,,,63,,,,
m-F80-35_1,5395591.206,7097578.004,,,,,,,,,,,,,,,,,-17,,,,
m-F80-40_1,5353244.944,7085119.273,,,,,,,,,,,,,,,,,-20,,,,
m-F80-35_2,5604353.532,6916422.893,,,,,,,,,,,,,,,,,45,,,,
m-F80-40_2,5387435.037,6997952.413,,,,,,,,,,,,,,,,,-16,,,,
m-F80-35_4,5480552.959,7014326.783,,,,,,,,,,,,,,,,,-3,,,,
m-F80-35_5,5561698.756,6923920.607,,,,,,,,,,,,,,,,,49,,,,
m-F80-35_6,5530225.366,6927000.208,,,,,,,,,,,,,,,,,46,,,,
m-F80-40_3,5566509.694,6941947.068,,,,,,,,,,,,,,,,,52,,,,
m-F80-35_3,5189742.129,7196935.849,,,,,,,,,,,,,,,,,95,,,,
m-FA100-35_13,5433652.361,7177944.145,,,,,,,,,,,,,,,,,92,,,,
m-FA100-35_2,5381572.83,7198905.21,,,,,,,,,,,,,,,,,71,,,,
m-FA100-35_3,5288561.186,7174615.345,,,,,,,,,,,,,,,,,5,,,,
m-FA100-30_3,5358932.823,7158859.159,,,,,,,,,,,,,,,,,5,,,,
m-FA60-35_3,5408399.966,6930199.799,,,,,,,,,,,,,,,,,-10,,,,
m-FAr40-40_1,5574998.124,7007019.058,,,,,,,,,,,,,,,,,66,,,,
m-FAr80-40_7,5432669.9,6931017.231,,,,,,,,,,,,,,,,,-28,,,,
m-FAr80-45_1,5494444.425,7013776.913,,,,,,,,,,,,,,,,,-1,,,,
m-FAr80-45_2,5545178.609,6956146.663,,,,,,,,,,,,,,,,,51,,,,
m-FArL100-40_1,5609811.557,6916695.959,,,,,,,,,,,,,,,,,39,,,,
m-FArL100-45_1,5561393.761,7057098.948,,,,,,,,,,,,,,,,,-9,,,,
m-FArL100-40_3,5606783.61,6905281.212,,,,,,,,,,,,,,,,,38,,,,
m-FArL100-40_2,5507074.762,6960438.095,,,,,,,,,,,,,,,,,43,,,,
m-FArL40-45_1,5493712.594,6992112.983,,,,,,,,,,,,,,,,,1,,,,
m-FArL60-45_1,5531219.094,6958801.814,,,,,,,,,,,,,,,,,55,,,,
m-FArL60-45_2,5448264.787,6972078.017,,,,,,,,,,,,,,,,,-15,,,,
m-FArL60-35_1,5392398.58,6909839.188,,,,,,,,,,,,,,,,,-17,,,,
m-FArL80-35_1,5349321.304,6920041.95,,,,,,,,,,,,,,,,,-19,,,,
m-FArL80-40_1,5465301.703,6990076.923,,,,,,,,,,,,,,,,,-11,,,,
m-FL100-35_3,5347540.435,6949871.357,,,,,,,,,,,,,,,,,-24,,,,
m-FL100-35_4,5371130.231,6981892.214,,,,,,,,,,,,,,,,,-12,,,,
m-FL100-35_6,5498090.388,7136301.913,,,,,,,,,,,,,,,,,10,,,,
m-FL60-45_1,5590105.152,6950371.985,,,,,,,,,,,,,,,,,57,,,,
m-FL60-40_1,5614378.349,6970076.799,,,,,,,,,,,,,,,,,55,,,,
m-FL60-40_3,5602693.634,7056450.482,,,,,,,,,,,,,,,,,-2,,,,
m-FL60-40_2,5519868.441,7119672.017,,,,,,,,,,,,,,,,,20,,,,
m-FL60-35_2,5517123.392,6965359.526,,,,,,,,,,,,,,,,,50,,,,
m-FL60-40_4,5593361.641,6937597.894,,,,,,,,,,,,,,,,,55,,,,
m-FL60-35_1,5425642.045,7162451.378,,,,,,,,,,,,,,,,,-7,,,,
m-FL60-35_3,5495997.627,6942942.887,,,,,,,,,,,,,,,,,52,,,,
m-FL60-35_4,5472814.09,6964737.452,,,,,,,,,,,,,,,,,0,,,,
m-FL80-35_4,5459717.098,6909544.198,,,,,,,,,,,,,,,,,-17,,,,
m-FL80-40_1,5537349.981,6992176.84,,,,,,,,,,,,,,,,,46,,,,
m-FL80-35_2,5438983.748,6929512.296,,,,,,,,,,,,,,,,,-20,,,,
m-FL80-35_3,5485035.63,6934855.19,,,,,,,,,,,,,,,,,47,,,,
m-FL80-40_2,5552858.582,7024787.979,,,,,,,,,,,,,,,,,0,,,,
m-FL80-40_3,5510511.711,7021550.826,,,,,,,,,,,,,,,,,1,,,,
F80-35_7,5243595.727,7186127.677,,,,,,,,,28,28,,,,,,,51,41,46,77,
F80-35_8,5243595.727,7186127.677,,,,,,,,,28,28,,,,,,,51,41,46,77,
FA100-30_16,5230753.695,7206487.372,,,,,,,,,31,32,,,,,,,52,46,50,72,
FA60-30_3,5187988.809,7164894.484,,,,,,,,,-13,-14,,,,,,,20,-3,3,37,
FArA60-30_4,5379962.353,7126832.18,,,,,,,,,-38,-38,,,,,,,-15,-30,-25,10,
FL100-35_9,5330273.193,7105558.31,,,,,,,,,-29,-22,,,,,,,-16,-13,-8,14,
F40-35_2,5343405.349,7090399.515,,,,,,,,,-45,-45,,,,,,,-21,-42,-38,-1,
F40-35_3,5343405.349,7090399.515,,,,,,,,,-45,-45,,,,,,,-21,-42,-38,-1,
FArA60-30_2,5339339.362,7116838.826,,,,,,,,,-41,-41,,,,,,,-17,-33,-28,7,
F60-35_3,5336899.992,7186216.245,,,,,,,,,33,32,,,,,,,55,38,41,76,
FArA60-30_5,5379962.353,7126832.18,,,,,,,,,-38,-38,,,,,,,-15,-30,-25,10,
F80-35_9,5243595.727,7186127.677,,,,,,,,,28,28,,,,,,,51,41,46,77,
FA100-30_17,5230753.695,7206487.372,,,,,,,,,31,32,,,,,,,52,46,50,72,
A100-30_20,5682818.927,6842143.901,,,,,11,,,,,,,,,,,,4,-6,-4,,
A100-35_2,5639155.839,6966935.873,,,,,35,,,,,,,,,,,,27,15,15,,
A100-30_26,5689803.233,6905115.469,,,,,24,,,,,,,,,,,,17,6,6,,
A100-35_1,5607040.533,6847124.757,,,,,49,,,,,,,,,,,,42,26,29,,
A100-30_27,5734123.911,6873544.407,,,,,-4,,,,,,,,,,,,-9,-17,-15,,
A100-30_28,5602781.91,6791005.473,,,,,47,,,,,,,,,,,,38,24,26,,
AF100-35_3,5614900.335,6881071.845,,,,,49,,,,,,,,,,,,42,28,31,,
AF100-35_5,5588194.522,6791206.573,,,,,44,,,,,,,,,,,,35,23,26,,
AF100-35_8,5694996.858,6618995.539,,,,,-6,,,,,,,,,,,,-10,-19,-15,,
AF100-35_9,5666011.364,6863663.553,,,,,48,,,,,,,,,,,,41,27,30,,
AF100-35_10,5724057.143,6894522.843,,,,,32,,,,,,,,,,,,27,12,13,,
AF100-35_12,5811916.647,6943690.131,,,,,,,,,,,,,,,,,13,,,,
AF100-35_2,5734056.84,6671659.594,,,,,-11,,,,,,,,,,,,-15,-23,-20,,
AF100-35_11,5788101.624,6726921.86,,,,,-1,,,,,,,,,,,,-6,-16,-12,,
AF60-30_3,5660598.981,6877585.045,,,,,53,,,,,,,,,,,,43,31,27,,
AF60-15_2,5739513.241,6907495.483,,,,,47,,,,,,,,,,,,33,15,11,,
AF60-30_4,5569847.998,6693533.465,,,,,49,,,,,,,,,,,,39,28,23,,
AF60-30_1,5624309.552,6864111.833,,,,,52,,,,,,,,,,,,42,29,26,,
AF60-15_1,5698829.087,6856408.867,,,,,43,,,,,,,,,,,,25,4,2,,
AF60-30_2,5605331.528,6771529.403,,,,,51,,,,,,,,,,,,40,29,25,,
AF90-35_1,5564578.926,6745261.959,,,,,46,,,,,,,,,,,,37,23,25,,
Ar100-45_1,5888377.271,6891660.641,,,,,53,,,,,,,,,,,,52,36,41,,
Ar30-45_1,5714926.679,6758539.334,,,,,-2,,,,,,,,,,,,-22,-35,-36,,
F100-40_20,5555870.497,6660091.301,,,,,15,,,,,,,,,,,,13,10,16,,
F40-40_1,5662902.957,6770955.195,,,,,-2,,,,,,,,,,,,-23,-45,-43,,
F60-35_5,5632748.599,6864933.659,,,,,51,,,,,,,,,,,,36,15,18,,
F60-35_6,5602192.029,6820890.476,,,,,53,,,,,,,,,,,,38,16,19,,
F70-45_1,5717568.96,6793687.06,,,,,-5,,,,,,,,,,,,-14,-29,-22,,
F70-40_1,5834585.251,6956134.126,,,,,3,,,,,,,,,,,,0,-14,-10,,
F90-35_1,5779078.445,6792956.378,,,,,-18,,,,,,,,,,,,-21,-30,-23,,
FA100-35_45,5589177.591,6660925.306,,,,,24,,,,,,,,,,,,21,12,16,,
FA100-40_9,5700592.933,6642449.643,,,,,-28,,,,,,,,,,,,-29,-36,-30,,
FA100-35_46,5833690.331,6906664.229,,,,,4,,,,,,,,,,,,5,-9,-4,,
FA60-35_1,5800070.836,6775997.118,,,,,-10,,,,,,,,,,,,-22,-38,-35,,
FA70-40_1,5640665.737,6973244.916,,,,,26,,,,,,,,,,,,16,3,3,,
FA70-35_1,5644934.659,6951545.485,,,,,27,,,,,,,,,,,,17,4,4,,
FA70-35_2,5838420.46,6785168.841,,,,,-16,,,,,,,,,,,,-22,-34,-30,,
FA70-35_3,5852507.511,6893512.654,,,,,7,,,,,,,,,,,,2,-16,-12,,
FA70-35_4,5825911.188,6807449.362,,,,,-13,,,,,,,,,,,,-20,-32,-28,,
FA80-45_2,5701904.475,6746667.82,,,,,10,,,,,,,,,,,,-1,-20,-16,,
FA90-35_2,5622969.285,6912905.208,,,,,21,,,,,,,,,,,,16,6,9,,
FAr70-45_1,5627294.057,6708524.215,,,,,27,,,,,,,,,,,,17,6,9,,
FArL50-45_1,5716313.628,6704887.055,,,,,-34,,,,,,,,,,,,-42,-54,-52,,
FArL60-45_1,5689386.384,6732904.005,,,,,7,,,,,,,,,,,,-5,-28,-22,,
FArL60-45_2,5713107.198,6690205.236,,,,,-34,,,,,,,,,,,,-41,-51,-47,,
FArL70-45_1,5640561.12,6681273.794,,,,,-30,,,,,,,,,,,,-35,-43,-38,,
FArL70-45_2,5613588.715,6672407.207,,,,,-31,,,,,,,,,,,,-36,-44,-38,,
FArL70-45_3,5669068.237,6680408.171,,,,,-30,,,,,,,,,,,,-35,-43,-37,,
FArL80-45_2,5647529.439,6719029.635,,,,,7,,,,,,,,,,,,-2,-16,-8,,
FArL80-45_3,5612780.459,6665862.832,,,,,-30,,,,,,,,,,,,-33,-39,-33,,
FArL80-45_4,5655190.489,6674628.771,,,,,-30,,,,,,,,,,,,-33,-38,-32,,
FL70-45_1,5683997.275,6713963.528,,,,,9,,,,,,,,,,,,-2,-21,-16,,
FL90-40_1,5698631.071,6714564.645,,,,,20,,,,,,,,,,,,13,-3,3,,
FL90-40_2,5706446.555,6676572.234,,,,,-33,,,,,,,,,,,,-33,-39,-33,,
m-FL20-40_3,5879421.213,6846412.794,,,,,,,,,,,,,,,,,-4,,,,
m-F30-35_1,5883506.098,6963137.808,,,,,,,,,,,,,,,,,66,,,,
m-F70-30_1,5868269.212,6943721.102,,,,,,,,,,,,,,,,,41,,,,
m-F70-30_2,5877200.41,6829435.912,,,,,,,,,,,,,,,,,-3,,,,
m-FL20-45_3,5877930.631,6822696.058,,,,,,,,,,,,,,,,,-9,,,,
m-F70-30_3,5877200.41,6829435.912,,,,,,,,,,,,,,,,,-3,,,,
m-FAr60-40_1,5857590.511,6882253.617,,,,,,,,,,,,,,,,,-3,,,,
m-F70-35_4,5847116.223,6904536.785,,,,,,,,,,,,,,,,,0,,,,
m-FL20-45_4,5877930.631,6822696.058,,,,,,,,,,,,,,,,,-9,,,,
m-F70-30_4,5877200.41,6829435.912,,,,,,,,,,,,,,,,,-3,,,,
m-FAr60-40_2,5857590.511,6882253.617,,,,,,,,,,,,,,,,,-3,,,,
m-FArA100-40_1,5860608.903,6914581.63,,,,,,,,,,,,,,,,,9,,,,
m-FArA100-40_2,5860608.903,6914581.63,,,,,,,,,,,,,,,,,9,,,,
m-F70-30_5,5877200.41,6829435.912,,,,,,,,,,,,,,,,,-3,,,,
m-FAr80-30_1,5813630.675,6799971.722,,,,,,,,,,,,,,,,,-25,,,,
m-AF70-30_3,5796579.27,6815816.907,,,,,,,,,,,,,,,,,12,,,,
m-FL20-40_1,5800130.723,6750984.931,,,,,,,,,,,,,,,,,-15,,,,
m-FL20-40_2,5800130.723,6750984.931,,,,,,,,,,,,,,,,,-15,,,,
m-FL20-45_1,5746732.107,6674387.963,,,,,,,,,,,,,,,,,-35,,,,
m-F100-30_3,5763340.586,6739257.418,,,,,,,,,,,,,,,,,-20,,,,
m-FAr80-40_8,5753355.478,6804540.443,,,,,,,,,,,,,,,,,19,,,,
m-ArL100-40_1,5683200.349,6665645.053,,,,,,,,,,,,,,,,,-24,,,,
m-FL20-45_2,5746732.107,6674387.963,,,,,,,,,,,,,,,,,-35,,,,
m-ArL100-40_2,5737567.266,6754533.753,,,,,,,,,,,,,,,,,3,,,,
m-FL70-45_1,5719460.563,6818984.986,,,,,,,,,,,,,,,,,21,,,,
m-FAr100-45_1,5651555.787,6786949.032,,,,,,,,,,,,,,,,,-15,,,,
m-F60-35_2,5603971.843,6725960.54,,,,,,,,,,,,,,,,,23,,,,
m-ArL80-45_1,5634078.299,6653552.858,,,,,,,,,,,,,,,,,-28,,,,
m-F80-45_1,5574229.317,6660847.255,,,,,,,,,,,,,,,,,17,,,,
m-FAr100-45_2,5651555.787,6786949.032,,,,,,,,,,,,,,,,,-15,,,,
m-FAr80-30_2,5600508.843,6756112.068,,,,,,,,,,,,,,,,,20,,,,
m-AF50-30_1,5722854.351,6841588.396,,,,,,,,,,,,,,,,,13,,,,
m-AF50-30_2,5722854.351,6841588.396,,,,,,,,,,,,,,,,,13,,,,
m-A100-15_12,5777210.368,6870358.176,,,,,,,,,,,,,,,,,5,,,,
m-Ar60-40_1,5832537.217,6946700.365,,,,,,,,,,,,,,,,,16,,,,
m-FAr100-35_1,5837245.565,6953024.857,,,,,,,,,,,,,,,,,9,,,,
m-A100-30_15,5814136.636,6925616.08,,,,,,,,,,,,,,,,,14,,,,
m-A100-30_16,5814136.636,6925616.08,,,,,,,,,,,,,,,,,14,,,,
m-FAr80-30_4,5802601.727,6918758.644,,,,,,,,,,,,,,,,,2,,,,
m-A100-30_17,5814136.636,6925616.08,,,,,,,,,,,,,,,,,14,,,,
m-AF50-30_3,5722854.351,6841588.396,,,,,,,,,,,,,,,,,13,,,,
m-A100-30_18,5814136.636,6925616.08,,,,,,,,,,,,,,,,,14,,,,
m-A100-30_19,5814136.636,6925616.08,,,,,,,,,,,,,,,,,14,,,,
m-FAr80-30_5,5802601.727,6918758.644,,,,,,,,,,,,,,,,,2,,,,
m-FArA80-35_1,5785435.529,6953397.367,,,,,,,,,,,,,,,,,-5,,,,
m-FAr90-30_1,5780315.319,6951527.618,,,,,,,,,,,,,,,,,0,,,,
m-FAr70-40_2,5628611.789,6837183.219,,,,,,,,,,,,,,,,,34,,,,
m-FAr60-30_1,5763222.68,6933985.393,,,,,,,,,,,,,,,,,4,,,,
m-FAr100-35_2,5627330.86,6842976.171,,,,,,,,,,,,,,,,,27,,,,
m-FL60-35_5,5547980.52,6714468.316,,,,,,,,,,,,,,,,,24,,,,
m-F80-35_7,5624293.952,6844770.98,,,,,,,,,,,,,,,,,29,,,,
m-FAr70-40_1,5612263.79,6849765.841,,,,,,,,,,,,,,,,,31,,,,
m-FAr60-30_2,5763222.68,6933985.393,,,,,,,,,,,,,,,,,4,,,,
m-FAr60-30_3,5763222.68,6933985.393,,,,,,,,,,,,,,,,,4,,,,
m-FAr80-30_3,5600508.843,6756112.068,,,,,,,,,,,,,,,,,20,,,,
m-FL60-35_6,5599874.487,6874256.363,,,,,,,,,,,,,,,,,35,,,,
m-FAr60-30_4,5639503.43,6906439.318,,,,,,,,,,,,,,,,,18,,,,
m-FAr80-30_6,5707637.288,6928763.689,,,,,,,,,,,,,,,,,-2,,,,
m-FAr100-30_1,5753067.985,6957475.241,,,,,,,,,,,,,,,,,-6,,,,
m-AF60-15_1,5715769.629,6965413.249,,,,,,,,,,,,,,,,,41,,,,
m-AF60-15_2,5715769.629,6965413.249,,,,,,,,,,,,,,,,,41,,,,
m-FAr100-30_2,5753067.985,6957475.241,,,,,,,,,,,,,,,,,-6,,,,
m-AF60-15_3,5715769.629,6965413.249,,,,,,,,,,,,,,,,,41,,,,
m-F40-30_1,5723049.54,6967893.796,,,,,,,,,,,,,,,,,-23,,,,
m-AF60-15_4,5715769.629,6965413.249,,,,,,,,,,,,,,,,,41,,,,
m-A100-30_21,5675434.388,6972756.52,,,,,,,,,,,,,,,,,25,,,,
m-FArA80-35_2,5646309.507,6977402.567,,,,,,,,,,,,,,,,,7,,,,
m-F70-35_1,5671142.382,6977253.08,,,,,,,,,,,,,,,,,7,,,,
m-F70-35_2,5671142.382,6977253.08,,,,,,,,,,,,,,,,,7,,,,
m-FAr80-30_7,5707637.288,6928763.689,,,,,,,,,,,,,,,,,-2,,,,
m-FArA70-40_1,5630897.488,6954193.236,,,,,,,,,,,,,,,,,14,,,,
m-FAr80-30_8,5707637.288,6928763.689,,,,,,,,,,,,,,,,,-2,,,,
m-FAr80-30_9,5707637.288,6928763.689,,,,,,,,,,,,,,,,,-2,,,,
m-FAr80-30_10,5707637.288,6928763.689,,,,,,,,,,,,,,,,,-2,,,,
m-FAr80-30_11,5707637.288,6928763.689,,,,,,,,,,,,,,,,,-2,,,,
m-F70-35_3,5671142.382,6977253.08,,,,,,,,,,,,,,,,,7,,,,
AF60-30_5,5569847.998,6693533.465,,,,,49,,,,,,,,,,,,39,28,23,,
AF90-35_2,5564578.926,6745261.959,,,,,46,,,,,,,,,,,,37,23,25,,
AF90-35_3,5564578.926,6745261.959,,,,,46,,,,,,,,,,,,37,23,25,,
F100-40_21,5555870.497,6660091.301,,,,,15,,,,,,,,,,,,13,10,16,,
AF100-35_4,5614900.335,6881071.845,,,,,49,,,,,,,,,,,,42,28,31,,
FA90-35_3,5622969.285,6912905.208,,,,,21,,,,,,,,,,,,16,6,9,,
AF100-35_6,5588194.522,6791206.573,,,,,44,,,,,,,,,,,,35,23,26,,
AF90-35_4,5564578.926,6745261.959,,,,,46,,,,,,,,,,,,37,23,25,,
AF100-35_7,5588194.522,6791206.573,,,,,44,,,,,,,,,,,,35,23,26,,
F60-35_7,5602192.029,6820890.476,,,,,53,,,,,,,,,,,,38,16,19,,
Ar100-45_2,5888377.271,6891660.641,,,,,53,,,,,,,,,,,,52,36,41,,
m-F60-35_3,5603971.843,6725960.54,,,,,,,,,,,,,,,,,23,,,,
m-FAr100-45_3,5651555.787,6786949.032,,,,,,,,,,,,,,,,,-15,,,,
A100-30_7,5668057.23,6458130.256,,,,,-13,,,,,,,-30,,,,-21,,,-26,,-22
A100-30_9,5687576.481,6547857.46,,,,,32,,,,,,,0,,,,17,,,3,,9
A100-30_10,5662059.492,6345444.349,,,,,-2,,,,,,,-24,,,,-13,,,-20,,-16
A100-30_12,5682881.372,6495183.532,,,,,31,,,,,,,-2,,,,16,,,3,,8
A100-15_5,5579140.037,6304765.07,,,,,-1,,,,,,,-24,,,,-13,,,-19,,-15
A100-15_7,5584811.508,6267453.068,,,,,-9,,,,,,,-28,,,,-19,,,-23,,-19
A100-15_8,5513555.381,6357057.474,,,,,13,,,,,,,-15,,,,-1,,,-12,,-7
AF80-35_3,5661537.138,6433633.206,,,,,-9,,,,,,,-29,,,,-18,,,-26,,-22
AF80-35_6,5679055.293,6559997.59,,,,,33,,,,,,,-3,,,,15,,,-1,,4
AF80-35_8,5578589.555,6348114.375,,,,,6,,,,,,,-21,,,,-8,,,-19,,-15
AF80-35_9,5638685.985,6345031.811,,,,,-7,,,,,,,-28,,,,-18,,,-26,,-22
AF80-35_10,5543206.567,6590076.56,,,,,49,,,,,,,,,,,38,39,,24,,31
AF80-35_11,5469194.108,6489928.686,,,,,-5,,,,,,,,,,,-16,-14,,-25,,-21
AF80-35_2,5658056.876,6508707.324,,,,,34,,,,,,,-2,,,,17,,,0,,6
FArL50-45_2,5642391.771,6455318.569,,,,,-36,,,,,,,-59,,,,-48,,,-56,,-52
FArL50-45_4,5649549.411,6579436.145,,,,,19,,,,,,,,,,,-3,1,,-24,,-17
FArL50-45_6,5617852.796,6628495.073,,,,,-26,,,,,,,,,,,-40,-37,,-51,,-47
FArL50-45_7,5625849.727,6525001.355,,,,,18,,,,,,,,,,,-3,0,,-24,,-16
FArL50-45_8,5617958.332,6479952.718,,,,,-30,,,,,,,-57,,,,-45,,,-54,,-49
FArL50-45_14,5649423.15,6433858.386,,,,,-31,,,,,,,-57,,,,-43,,,-53,,-49
FArL50-45_17,5648126.547,6388138.461,,,,,-12,,,,,,,-46,,,,-28,,,-42,,-36
FArL50-45_20,5611843.23,6368397.199,,,,,-19,,,,,,,-51,,,,-36,,,-47,,-42
FArL50-45_22,5567817.337,6602054.429,,,,,47,,,,,,,,,,,27,29,,8,,16
FArL50-45_23,5546976.348,6418066.469,,,,,-2,,,,,,,-41,,,,-22,,,-41,,-35
FArL50-45_24,5499917.683,6491473.18,,,,,-26,,,,,,,,,,,-41,-38,,-53,,-49
FArL50-45_25,5579173.464,6428229.223,,,,,-3,,,,,,,-40,,,,-21,,,-39,,-33
FArL50-40_1,5491993.447,6389791.408,,,,,41,,,,,,,-16,,,,11,,,-18,,-10
FArL50-45_16,5586334.563,6482972.438,,,,,-14,,,,,,,,,,,-32,-28,,-45,,-39
FArL80-45_9,5650757.671,6599218.671,,,,,-26,,,,,,,,,,,-34,-30,,-36,,-30
FArL80-45_10,5618897.906,6640466.655,,,,,-28,,,,,,,,,,,-36,-32,,-38,,-33
FArL80-40_3,5635032.931,6531567.713,,,,,13,,,,,,,,,,,2,9,,-5,,3
FArL80-45_5,5548059.961,6550869.904,,,,,-36,,,,,,,,,,,-43,-40,,-42,,-37
FArL80-45_6,5529454.33,6475303.798,,,,,-13,,,,,,,,,,,-22,-21,,-28,,-22
FArL80-45_7,5471515.714,6486319.34,,,,,-26,,,,,,,,,,,-34,-33,,-37,,-32
FArL80-45_8,5574906.718,6524027.475,,,,,-10,,,,,,,,,,,-20,-18,,-25,,-18
FL50-45_9,5527596.758,6485162.987,,,,,-6,,,,,,,,,,,-23,-21,,-38,,-33
FL50-45_10,5542269.057,6481504.434,,,,,-6,,,,,,,,,,,-23,-21,,-38,,-33
FL80-40_24,5620959.012,6416954.827,,,,,-14,,,,,,,-39,,,,-23,,,-27,,-21
FL80-55_3,5469816.469,6431352.663,,,,,-6,,,,,,,,,,,-16,-14,,-23,,-18
FL80-40_26,5555529.178,6362418.402,,,,,-6,,,,,,,-33,,,,-17,,,-24,,-18
FL80-40_27,5620446.03,6358950.059,,,,,-17,,,,,,,-41,,,,-26,,,-29,,-24
FL80-40_20,5536975.25,6596744.56,,,,,22,,,,,,,,,,,12,16,,7,,14
FL80-40_22,5515877.135,6418533.833,,,,,-4,,,,,,,-31,,,,-15,,,-23,,-18
FL80-55_1,5484332.9,6477637.591,,,,,-27,,,,,,,,,,,-35,-32,,-37,,-32
FL80-40_23,5580781.874,6386281.61,,,,,-5,,,,,,,-32,,,,-15,,,-21,,-15
m-Ar50-40_1,5621114.281,6275350.078,,,,,,,,,,,,-41,,,,,,,,,
m-Ar50-40_2,5632860.297,6244731.392,,,,,,,,,,,,,,,,,-33,,,,
m-F80-30_1,5577626.187,6319563.561,,,,,,,,,,,,-44,,,,,,,,,
m-F80-30_2,5580430.459,6272667.652,,,,,,,,,,,,-50,,,,,,,,,
m-FA80-35_4,5677126.2,6622929.528,,,,,,,,,,,,,,,,,-26,,,,
m-FA80-35_5,5583047.387,6427815.084,,,,,,,,,,,,-29,,,,,,,,,
m-FA80-35_6,5637553.112,6384175.862,,,,,,,,,,,,-38,,,,,,,,,
m-FA80-35_7,5562043.96,6612387.845,,,,,,,,,,,,,,,,,24,,,,
m-FA80-30_1,5621754.274,6557721.062,,,,,,,,,,,,,,,,,9,,,,
m-FArA100-35_1,5448604.502,6490913.816,,,,,,,,,,,,,,,,,-32,,,,
