centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
m-AF80-35_4,4870809.87,6907363.112,,,,,,,,,,,,,,,,,10,,,,
m-AF80-55_2,4790887.802,7187716.717,,,,,,,,,,,,,,,,,49,,,,
m-AF80-55_1,4731970.641,6950770.515,,,,,,,,,,,,,,,,,-37,,,,
m-FA100-75_1,4736460.15,7041116.216,,,,,,,,,,,,,,,,,-45,,,,
m-FA100-65_1,4867241.167,7071505.729,,,,,,,,,,,,,,,,,35,,,,
m-FA70-55_1,4722361.682,7058871.263,,,,,,,,,,,,,,,,,-44,,,,
m-FArL80-45_1,5003672.402,6728706.799,,,,,,,,,,,,,,,,,-35,,,,
A80-40_2,4944094.02,6810411.457,,,,,,,,,,,,,,,,,2,23,13,36,
F100-55_14,4983156.035,6826125.257,,,,,,,,,,,,,,,,,-34,-8,-16,0,
F100-55_15,4983156.035,6826125.257,,,,,,,,,,,,,,,,,-34,-8,-16,0,
F100-55_16,4983156.035,6826125.257,,,,,,,,,,,,,,,,,-34,-8,-16,0,
F100-55_17,4983156.035,6826125.257,,,,,,,,,,,,,,,,,-34,-8,-16,0,
m-A100-15_3,4772947.709,6885179.912,,,,,,,,,,,,,,,,,-35,,,,
Ar60-45_1,5369038.27,7223450.426,,,,,,,,20,-11,-9,,,,,,,11,30,38,50,
Ar80-40_1,5258750.812,7189377.267,,,,,,,,12,0,3,,,,,,,19,44,50,58,
F100-35_1,5407765.239,7064326.35,,,,,,,,33,9,12,,,,,,,31,49,55,63,
F100-40_2,5422973.928,7037026.806,,,,,,,,31,7,10,,,,,,,29,47,53,61,
F100-35_2,5374717.137,7044217.406,,,,,,,,15,6,10,,,,,,,23,50,56,64,
F100-40_11,5450950.917,7019261.504,,,,,,,,33,7,9,,,,,,,27,44,50,57,
F100-40_12,5485146.143,7042007.552,,,,,,,,30,5,8,,,,,,,26,43,49,56,
F100-40_1,5429105.173,7095738.442,,,,,,,,35,8,11,,,,,,,29,45,50,58,
F40-35_1,5343405.349,7090399.515,,,,,,,,-10,-39,-37,,,,,,,-16,9,19,32,
F60-35_1,5341383.167,7218168.174,,,,,,,,30,-5,-3,,,,,,,20,36,43,54,
F60-35_2,5336899.992,7186216.245,,,,,,,,10,-19,-16,,,,,,,4,25,32,43,
F60-35_4,5377603.134,7156013.47,,,,,,,,6,-19,-16,,,,,,,5,29,37,48,
F80-40_1,5414638.411,7015090.387,,,,,,,,7,-10,-6,,,,,,,12,37,44,54,
F80-40_2,5351122.584,7017755.313,,,,,,,,10,-5,-1,,,,,,,16,42,48,57,
F80-40_3,5383745.115,7013617.462,,,,,,,,7,-11,-7,,,,,,,12,38,45,55,
F80-35_1,5538891.925,7039094.242,,,,,,,,3,-15,-11,,,,,,,6,29,36,45,
F80-35_4,5583906.706,7046402.915,,,,,,,,0,-16,-13,,,,,,,5,28,35,44,
F80-35_2,5410887.459,7225986.356,,,,,,,,35,7,10,,,,,,,29,45,52,61,
F80-35_5,5627206.071,7014540.409,,,,,,,,2,-22,-19,,,,,,,-2,22,28,37,
F80-40_4,5453949.986,7163751.599,,,,,,,,19,-8,-5,,,,,,,13,31,38,47,
F80-40_5,5541260.931,6980155.428,,,,,,,,19,-9,-6,,,,,,,12,32,39,47,
F80-35_3,5246203.452,7246953.152,,,,,,,,14,1,5,,,,,,,23,48,54,61,
F80-35_6,5243595.727,7186127.677,,,,,,,,10,0,5,,,,,,,19,46,52,59,
FA100-35_53,5629842.112,6982201.225,,,,,,,,5,-15,-12,,,,,,,2,19,24,31,
FA100-35_42,5626322.906,7019291.853,,,,,,,,3,-16,-14,,,,,,,0,17,22,28,
FA100-35_30,5471310.081,7171074.665,,,,,,,,17,-4,-1,,,,,,,13,27,32,38,
FA100-35_31,5490541.338,7086072.779,,,,,,,,15,-5,-3,,,,,,,12,26,31,37,
FA100-35_43,5574915.515,7065747.05,,,,,,,,8,-10,-7,,,,,,,7,23,28,35,
FA100-35_32,5538881.507,7068434.56,,,,,,,,10,-9,-6,,,,,,,8,24,28,35,
FA100-35_44,5627160.374,7036697.9,,,,,,,,5,-14,-12,,,,,,,2,19,24,30,
FA100-30_15,5230753.695,7206487.372,,,,,,,,14,0,3,,,,,,,16,33,37,42,
FA60-40_1,5526977.242,7025627.26,,,,,,,,-8,-32,-30,,,,,,,-14,3,9,18,
FA60-30_2,5187988.809,7164894.484,,,,,,,,16,-13,-8,,,,,,,12,37,42,50,
FA80-40_1,5336256.006,7130593.819,,,,,,,,10,-12,-9,,,,,,,7,24,30,38,
FA80-45_1,5446445.155,7144811.245,,,,,,,,5,-18,-16,,,,,,,0,15,20,28,
FAr40-35_1,5365194.275,7263898.407,,,,,,,,14,-29,-26,,,,,,,-1,19,29,45,
FAr40-35_2,5299671.886,7307595.283,,,,,,,,-6,-35,-31,,,,,,,-8,24,34,48,
FAr60-35_1,5417646.976,7073116.142,,,,,,,,11,-22,-18,,,,,,,4,29,38,51,
FAr60-35_2,5407159.227,7118551.393,,,,,,,,12,-22,-19,,,,,,,3,26,34,46,
FArA60-30_1,5339339.362,7116838.826,,,,,,,,0,-23,-19,,,,,,,4,33,43,56,
FArA60-30_3,5379962.353,7126832.18,,,,,,,,-2,-24,-20,,,,,,,1,32,41,54,
FArL100-40_4,5607296.936,7066789.492,,,,,,,,13,4,8,,,,,,,21,46,52,60,
FArL100-40_5,5590592.112,6955384.916,,,,,,,,37,11,14,,,,,,,32,51,56,64,
FArL100-40_3,5649316.193,7033860.472,,,,,,,,25,0,3,,,,,,,21,42,48,56,
FArL40-40_1,5380489.17,7239771.809,,,,,,,,5,-33,-30,,,,,,,-7,15,25,40,
FArL40-35_1,5307930.287,7278966.471,,,,,,,,-8,-34,-30,,,,,,,-8,21,30,43,
FArL80-35_1,5363672.005,6917598.19,,,,,,,,-10,-15,-8,,,,,,,-5,48,55,63,
FArL80-35_2,5342350.297,6933299.782,,,,,,,,-1,-6,0,,,,,,,7,51,58,67,
FArL80-40_1,5458236.144,7080845.145,,,,,,,,30,0,3,,,,,,,23,42,49,59,
FArL80-40_2,5456201.415,6993715.444,,,,,,,,13,-4,-1,,,,,,,18,40,47,56,
FL100-35_3,5419930.035,7050551.474,,,,,,,,27,6,9,,,,,,,24,41,45,52,
FL100-35_25,5424626.658,6951627.933,,,,,,,,-3,-5,0,,,,,,,3,35,39,45,
FL100-35_4,5391061.408,7029325.803,,,,,,,,16,2,5,,,,,,,18,40,44,51,
FL100-35_5,5362242.039,6945210.635,,,,,,,,4,0,4,,,,,,,12,38,43,49,
FL100-35_6,5380594.439,7018961.258,,,,,,,,16,2,5,,,,,,,18,40,44,51,
FL100-35_23,5482528.706,7006701.349,,,,,,,,24,4,7,,,,,,,22,39,43,49,
FL100-30_2,5382973.533,6911959.596,,,,,,,,-8,-10,-4,,,,,,,-4,33,37,43,
FL100-35_7,5422513.865,7141041.345,,,,,,,,22,5,8,,,,,,,21,37,42,48,
FL100-35_24,5434173.97,6960523.399,,,,,,,,11,0,4,,,,,,,16,38,43,49,
FL100-50_24,5599054.103,6962115.428,,,,,,,,25,3,6,,,,,,,20,35,39,45,
FL100-35_8,5330273.193,7105558.31,,,,,,,,20,10,28,,,,,,,22,43,48,54,
FL100-35_10,5352107.971,6962973.043,,,,,,,,10,1,5,,,,,,,15,39,44,49,
FL100-35_11,5377668.398,6955871.008,,,,,,,,4,-1,3,,,,,,,11,38,42,48,
FL20-40_1,5370412.974,7011414.697,,,,,,,,-27,-52,-51,,,,,,,-38,-24,-16,-3,
FL20-40_2,5348940.024,6995036.196,,,,,,,,-25,-50,-49,,,,,,,-36,-22,-13,-1,
FL20-40_3,5408152.706,7192284.123,,,,,,,,-43,-62,-61,,,,,,,-50,-37,-30,-17,
FL40-45_3,5615805.672,7033329.072,,,,,,,,-34,-53,-51,,,,,,,-39,-20,-14,-4,
FL40-45_2,5612538.083,6985409.652,,,,,,,,-23,-47,-45,,,,,,,-30,-12,-5,6,
FL40-45_1,5578651.645,6966857.777,,,,,,,,-23,-46,-44,,,,,,,-29,-10,-3,6,
FL40-40_1,5389104.686,6935038.6,,,,,,,,-20,-43,-40,,,,,,,-24,1,10,22,
FL60-45_1,5467707.877,7101467.881,,,,,,,,2,-24,-22,,,,,,,-5,11,17,26,
FL80-40_9,5553412.928,7004120.677,,,,,,,,16,-8,-5,,,,,,,11,27,32,39,
FL80-40_1,5359588.546,7223851.248,,,,,,,,25,2,4,,,,,,,20,34,39,46,
FL80-40_10,5566123.108,6979503.453,,,,,,,,16,-8,-5,,,,,,,10,27,32,39,
FL80-40_2,5344619.176,7033644.346,,,,,,,,12,-5,-1,,,,,,,14,35,40,48,
FL80-40_17,5545917.388,7037838.323,,,,,,,,3,-15,-12,,,,,,,4,23,28,36,
FL80-40_3,5405548.519,6947216.426,,,,,,,,-3,-13,-8,,,,,,,3,29,35,42,
FL80-40_4,5426861.344,6981440.11,,,,,,,,15,-7,-4,,,,,,,12,32,38,46,
FL80-40_11,5509997.411,7075012.539,,,,,,,,16,-8,-5,,,,,,,11,26,32,39,
FL80-40_12,5503545.774,7027339.533,,,,,,,,10,-10,-7,,,,,,,9,28,33,41,
FL80-40_13,5477530.784,7124211.996,,,,,,,,17,-6,-4,,,,,,,12,27,32,40,
FL80-40_14,5467019.562,7027224.08,,,,,,,,17,-7,-4,,,,,,,12,28,33,41,
FL80-40_15,5482081.106,7059317.161,,,,,,,,16,-8,-5,,,,,,,11,28,33,40,
FL80-40_16,5511614.817,7024751.115,,,,,,,,9,-10,-7,,,,,,,9,28,33,40,
FL80-40_5,5389060.374,6970761.599,,,,,,,,8,-9,-6,,,,,,,10,31,37,44,
FL80-40_6,5399159.37,6965793.295,,,,,,,,8,-9,-6,,,,,,,10,31,37,44,
FL80-40_7,5384557.305,7036110.113,,,,,,,,10,-9,-5,,,,,,,11,31,37,45,
FL80-40_8,5391267.555,6994919.853,,,,,,,,9,-10,-6,,,,,,,9,31,36,44,
FL80-35_3,5289570.216,7226667.134,,,,,,,,14,-2,1,,,,,,,15,34,38,44,
FL80-35_2,5340156.42,7095310.157,,,,,,,,14,-4,-1,,,,,,,15,35,41,48,
m-Ar60-45_1,5419041.728,7199937.256,,,,,,,,,,,,,,,,,11,,,,
m-Ar60-45_2,5447138.917,6961420.486,,,,,,,,,,,,,,,,,1,,,,
m-ArL40-45_1,5537707.862,7089730.874,,,,,,,,,,,,,,,,,-28,,,,
m-F60-35_1,5396672.783,7188701.502,,,,,,,,,,,,,,,,,8,,,,
m-F60-40_1,5450148.249,7179174.21,,,,,,,,,,,,,,,,,-4,,,,
m-F60-40_2,5592633.64,6982185.093,,,,,,,,,,,,,,,,,-6,,,,
m-F80-35_1,5395591.206,7097578.004,,,,,,,,,,,,,,,,,15,,,,
m-F80-40_1,5353244.944,7085119.273,,,,,,,,,,,,,,,,,17,,,,
m-F80-35_2,5604353.532,6916422.893,,,,,,,,,,,,,,,,,12,,,,
m-F80-40_2,5387435.037,6997952.413,,,,,,,,,,,,,,,,,11,,,,
m-F80-35_4,5480552.959,7014326.783,,,,,,,,,,,,,,,,,15,,,,
m-F80-35_5,5561698.756,6923920.607,,,,,,,,,,,,,,,,,12,,,,
m-F80-35_6,5530225.366,6927000.208,,,,,,,,,,,,,,,,,12,,,,
m-F80-40_3,5566509.694,6941947.068,,,,,,,,,,,,,,,,,10,,,,
m-F80-35_3,5189742.129,7196935.849,,,,,,,,,,,,,,,,,40,,,,
m-FA100-35_13,5433652.361,7177944.145,,,,,,,,,,,,,,,,,27,,,,
m-FA100-35_2,5381572.83,7198905.21,,,,,,,,,,,,,,,,,20,,,,
m-FA100-35_3,5288561.186,7174615.345,,,,,,,,,,,,,,,,,17,,,,
m-FA100-30_3,5358932.823,7158859.159,,,,,,,,,,,,,,,,,16,,,,
m-FA60-35_3,5408399.966,6930199.799,,,,,,,,,,,,,,,,,-13,,,,
m-FAr40-40_1,5574998.124,7007019.058,,,,,,,,,,,,,,,,,-31,,,,
m-FAr80-40_7,5432669.9,6931017.231,,,,,,,,,,,,,,,,,-8,,,,
m-FAr80-45_1,5494444.425,7013776.913,,,,,,,,,,,,,,,,,15,,,,
m-FAr80-45_2,5545178.609,6956146.663,,,,,,,,,,,,,,,,,12,,,,
m-FArL100-40_1,5609811.557,6916695.959,,,,,,,,,,,,,,,,,31,,,,
m-FArL100-45_1,5561393.761,7057098.948,,,,,,,,,,,,,,,,,25,,,,
m-FArL100-40_3,5606783.61,6905281.212,,,,,,,,,,,,,,,,,31,,,,
m-FArL100-40_2,5507074.762,6960438.095,,,,,,,,,,,,,,,,,32,,,,
m-FArL40-45_1,5493712.594,6992112.983,,,,,,,,,,,,,,,,,-24,,,,
m-FArL60-45_1,5531219.094,6958801.814,,,,,,,,,,,,,,,,,-2,,,,
m-FArL60-45_2,5448264.787,6972078.017,,,,,,,,,,,,,,,,,0,,,,
m-FArL60-35_1,5392398.58,6909839.188,,,,,,,,,,,,,,,,,-17,,,,
m-FArL80-35_1,5349321.304,6920041.95,,,,,,,,,,,,,,,,,-2,,,,
m-FArL80-40_1,5465301.703,6990076.923,,,,,,,,,,,,,,,,,18,,,,
m-FL100-35_3,5347540.435,6949871.357,,,,,,,,,,,,,,,,,16,,,,
m-FL100-35_4,5371130.231,6981892.214,,,,,,,,,,,,,,,,,18,,,,
m-FL100-35_6,5498090.388,7136301.913,,,,,,,,,,,,,,,,,25,,,,
m-FL60-45_1,5590105.152,6950371.985,,,,,,,,,,,,,,,,,-7,,,,
m-FL60-40_1,5614378.349,6970076.799,,,,,,,,,,,,,,,,,-7,,,,
m-FL60-40_3,5602693.634,7056450.482,,,,,,,,,,,,,,,,,-12,,,,
m-FL60-40_2,5519868.441,7119672.017,,,,,,,,,,,,,,,,,-4,,,,
m-FL60-35_2,5517123.392,6965359.526,,,,,,,,,,,,,,,,,-6,,,,
m-FL60-40_4,5593361.641,6937597.894,,,,,,,,,,,,,,,,,-6,,,,
m-FL60-35_1,5425642.045,7162451.378,,,,,,,,,,,,,,,,,-4,,,,
m-FL60-35_3,5495997.627,6942942.887,,,,,,,,,,,,,,,,,-6,,,,
m-FL60-35_4,5472814.09,6964737.452,,,,,,,,,,,,,,,,,-1,,,,
m-FL80-35_4,5459717.098,6909544.198,,,,,,,,,,,,,,,,,-1,,,,
m-FL80-40_1,5537349.981,6992176.84,,,,,,,,,,,,,,,,,11,,,,
m-FL80-35_2,5438983.748,6929512.296,,,,,,,,,,,,,,,,,-1,,,,
m-FL80-35_3,5485035.63,6934855.19,,,,,,,,,,,,,,,,,11,,,,
m-FL80-40_2,5552858.582,7024787.979,,,,,,,,,,,,,,,,,2,,,,
m-FL80-40_3,5510511.711,7021550.826,,,,,,,,,,,,,,,,,8,,,,
F80-35_7,5243595.727,7186127.677,,,,,,,,10,0,5,,,,,,,19,46,52,59,
F80-35_8,5243595.727,7186127.677,,,,,,,,10,0,5,,,,,,,19,46,52,59,
FA100-30_16,5230753.695,7206487.372,,,,,,,,14,0,3,,,,,,,16,33,37,42,
FA60-30_3,5187988.809,7164894.484,,,,,,,,16,-13,-8,,,,,,,12,37,42,50,
FArA60-30_4,5379962.353,7126832.18,,,,,,,,-2,-24,-20,,,,,,,1,32,41,54,
FL100-35_9,5330273.193,7105558.31,,,,,,,,20,10,28,,,,,,,22,43,48,54,
F40-35_2,5343405.349,7090399.515,,,,,,,,-10,-39,-37,,,,,,,-16,9,19,32,
F40-35_3,5343405.349,7090399.515,,,,,,,,-10,-39,-37,,,,,,,-16,9,19,32,
FArA60-30_2,5339339.362,7116838.826,,,,,,,,0,-23,-19,,,,,,,4,33,43,56,
F60-35_3,5336899.992,7186216.245,,,,,,,,10,-19,-16,,,,,,,4,25,32,43,
FArA60-30_5,5379962.353,7126832.18,,,,,,,,-2,-24,-20,,,,,,,1,32,41,54,
F80-35_9,5243595.727,7186127.677,,,,,,,,10,0,5,,,,,,,19,46,52,59,
FA100-30_17,5230753.695,7206487.372,,,,,,,,14,0,3,,,,,,,16,33,37,42,
A100-30_20,5682818.927,6842143.901,,,,,-24,-11,-22,,,,,,,,,,-10,-5,1,,
A100-35_2,5639155.839,6966935.873,,,,,-20,-5,-17,,,,,,,,,,-5,-1,5,,
A100-30_26,5689803.233,6905115.469,,,,,-20,-6,-18,,,,,,,,,,-6,-2,5,,
A100-35_1,5607040.533,6847124.757,,,,,-14,1,-11,,,,,,,,,,1,4,10,,
A100-30_27,5734123.911,6873544.407,,,,,-24,-11,-22,,,,,,,,,,-10,-5,1,,
A100-30_28,5602781.91,6791005.473,,,,,-20,-5,-18,,,,,,,,,,-4,1,8,,
AF100-35_3,5614900.335,6881071.845,,,,,-10,6,-6,,,,,,,,,,5,9,15,,
AF100-35_5,5588194.522,6791206.573,,,,,-15,0,-13,,,,,,,,,,1,6,13,,
AF100-35_8,5694996.858,6618995.539,,,,,-20,-7,-19,,,,,,,,,,-5,2,8,,
AF100-35_9,5666011.364,6863663.553,,,,,-10,6,-6,,,,,,,,,,5,9,15,,
AF100-35_10,5724057.143,6894522.843,,,,,1,17,4,,,,,,,,,,17,21,27,,
AF100-35_12,5811916.647,6943690.131,,,,,,,,,,,,,,,,,16,,,,
AF100-35_2,5734056.84,6671659.594,,,,,-22,-9,-21,,,,,,,,,,-7,0,5,,
AF100-35_11,5788101.624,6726921.86,,,,,-21,-9,-20,,,,,,,,,,-7,-1,5,,
AF60-30_3,5660598.981,6877585.045,,,,,-29,-15,-26,,,,,,,,,,-16,-13,-6,,
AF60-15_2,5739513.241,6907495.483,,,,,-14,3,-10,,,,,,,,,,3,9,17,,
AF60-30_4,5569847.998,6693533.465,,,,,-20,-3,-17,,,,,,,,,,-4,-1,7,,
AF60-30_1,5624309.552,6864111.833,,,,,-29,-14,-26,,,,,,,,,,-15,-12,-5,,
AF60-15_1,5698829.087,6856408.867,,,,,-34,-24,-33,,,,,,,,,,-23,-16,-10,,
AF60-30_2,5605331.528,6771529.403,,,,,-32,-17,-30,,,,,,,,,,-18,-14,-6,,
AF90-35_1,5564578.926,6745261.959,,,,,-18,-3,-16,,,,,,,,,,-2,3,10,,
Ar100-45_1,5888377.271,6891660.641,,,,,13,35,18,,,,,,,,,,35,41,49,,
Ar30-45_1,5714926.679,6758539.334,,,,,-50,-46,-50,,,,,,,,,,-45,-42,-37,,
F100-40_20,5555870.497,6660091.301,,,,,-4,20,-1,,,,,,,,,,23,33,42,,
F40-40_1,5662902.957,6770955.195,,,,,-64,-50,-62,,,,,,,,,,-49,-41,-33,,
F60-35_5,5632748.599,6864933.659,,,,,-32,-7,-28,,,,,,,,,,-8,0,10,,
F60-35_6,5602192.029,6820890.476,,,,,-31,-6,-27,,,,,,,,,,-7,1,12,,
F70-45_1,5717568.96,6793687.06,,,,,-39,-19,-36,,,,,,,,,,-17,-7,1,,
F70-40_1,5834585.251,6956134.126,,,,,-12,13,-7,,,,,,,,,,13,21,30,,
F90-35_1,5779078.445,6792956.378,,,,,-19,3,-16,,,,,,,,,,5,14,22,,
FA100-35_45,5589177.591,6660925.306,,,,,-10,10,-7,,,,,,,,,,11,18,26,,
FA100-40_9,5700592.933,6642449.643,,,,,-27,-10,-25,,,,,,,,,,-7,2,9,,
FA100-35_46,5833690.331,6906664.229,,,,,0,19,4,,,,,,,,,,20,25,32,,
FA60-35_1,5800070.836,6775997.118,,,,,-46,-31,-44,,,,,,,,,,-29,-22,-15,,
FA70-40_1,5640665.737,6973244.916,,,,,-35,-17,-32,,,,,,,,,,-17,-11,-3,,
FA70-35_1,5644934.659,6951545.485,,,,,-35,-17,-32,,,,,,,,,,-16,-11,-3,,
FA70-35_2,5838420.46,6785168.841,,,,,-37,-20,-35,,,,,,,,,,-19,-12,-5,,
FA70-35_3,5852507.511,6893512.654,,,,,-16,5,-12,,,,,,,,,,5,11,19,,
FA70-35_4,5825911.188,6807449.362,,,,,-37,-20,-34,,,,,,,,,,-18,-12,-4,,
FA80-45_2,5701904.475,6746667.82,,,,,-34,-18,-32,,,,,,,,,,-16,-9,-2,,
FA90-35_2,5622969.285,6912905.208,,,,,-22,-4,-19,,,,,,,,,,-3,3,10,,
FAr70-45_1,5627294.057,6708524.215,,,,,-31,-7,-29,,,,,,,,,,-4,6,17,,
FArL50-45_1,5716313.628,6704887.055,,,,,-58,-43,-57,,,,,,,,,,-38,-25,-16,,
FArL60-45_1,5689386.384,6732904.005,,,,,-43,-23,-41,,,,,,,,,,-20,-10,-1,,
FArL60-45_2,5713107.198,6690205.236,,,,,-50,-32,-48,,,,,,,,,,-27,-13,-3,,
FArL70-45_1,5640561.12,6681273.794,,,,,-38,-18,-36,,,,,,,,,,-13,1,10,,
FArL70-45_2,5613588.715,6672407.207,,,,,-38,-19,-37,,,,,,,,,,-13,1,10,,
FArL70-45_3,5669068.237,6680408.171,,,,,-37,-18,-36,,,,,,,,,,-12,1,10,,
FArL80-45_2,5647529.439,6719029.635,,,,,-25,-2,-22,,,,,,,,,,0,9,19,,
FArL80-45_3,5612780.459,6665862.832,,,,,-31,-11,-29,,,,,,,,,,-5,9,18,,
FArL80-45_4,5655190.489,6674628.771,,,,,-30,-10,-28,,,,,,,,,,-4,9,18,,
FL70-45_1,5683997.275,6713963.528,,,,,-33,-14,-30,,,,,,,,,,-13,-5,3,,
FL90-40_1,5698631.071,6714564.645,,,,,-18,2,-15,,,,,,,,,,3,10,18,,
FL90-40_2,5706446.555,6676572.234,,,,,-25,-8,-23,,,,,,,,,,-4,6,14,,
m-FL20-40_3,5879421.213,6846412.794,,,,,,,,,,,,,,,,,-31,,,,
m-F30-35_1,5883506.098,6963137.808,,,,,,,,,,,,,,,,,-55,,,,
m-F70-30_1,5868269.212,6943721.102,,,,,,,,,,,,,,,,,-3,,,,
m-F70-30_2,5877200.41,6829435.912,,,,,,,,,,,,,,,,,16,,,,
m-FL20-45_3,5877930.631,6822696.058,,,,,,,,,,,,,,,,,-32,,,,
m-F70-30_3,5877200.41,6829435.912,,,,,,,,,,,,,,,,,16,,,,
m-FAr60-40_1,5857590.511,6882253.617,,,,,,,,,,,,,,,,,9,,,,
m-F70-35_4,5847116.223,6904536.785,,,,,,,,,,,,,,,,,15,,,,
m-FL20-45_4,5877930.631,6822696.058,,,,,,,,,,,,,,,,,-32,,,,
m-F70-30_4,5877200.41,6829435.912,,,,,,,,,,,,,,,,,16,,,,
m-FAr60-40_2,5857590.511,6882253.617,,,,,,,,,,,,,,,,,9,,,,
m-FArA100-40_1,5860608.903,6914581.63,,,,,,,,,,,,,,,,,30,,,,
m-FArA100-40_2,5860608.903,6914581.63,,,,,,,,,,,,,,,,,30,,,,
m-F70-30_5,5877200.41,6829435.912,,,,,,,,,,,,,,,,,16,,,,
m-FAr80-30_1,5813630.675,6799971.722,,,,,,,,,,,,,,,,,5,,,,
m-AF70-30_3,5796579.27,6815816.907,,,,,,,,,,,,,,,,,-17,,,,
m-FL20-40_1,5800130.723,6750984.931,,,,,,,,,,,,,,,,,-65,,,,
m-FL20-40_2,5800130.723,6750984.931,,,,,,,,,,,,,,,,,-65,,,,
m-FL20-45_1,5746732.107,6674387.963,,,,,,,,,,,,,,,,,-55,,,,
m-F100-30_3,5763340.586,6739257.418,,,,,,,,,,,,,,,,,9,,,,
m-FAr80-40_8,5753355.478,6804540.443,,,,,,,,,,,,,,,,,-3,,,,
m-ArL100-40_1,5683200.349,6665645.053,,,,,,,,,,,,,,,,,11,,,,
m-FL20-45_2,5746732.107,6674387.963,,,,,,,,,,,,,,,,,-55,,,,
m-ArL100-40_2,5737567.266,6754533.753,,,,,,,,,,,,,,,,,13,,,,
m-FL70-45_1,5719460.563,6818984.986,,,,,,,,,,,,,,,,,-13,,,,
m-FAr100-45_1,5651555.787,6786949.032,,,,,,,,,,,,,,,,,8,,,,
m-F60-35_2,5603971.843,6725960.54,,,,,,,,,,,,,,,,,-14,,,,
m-ArL80-45_1,5634078.299,6653552.858,,,,,,,,,,,,,,,,,-4,,,,
m-F80-45_1,5574229.317,6660847.255,,,,,,,,,,,,,,,,,12,,,,
m-FAr100-45_2,5651555.787,6786949.032,,,,,,,,,,,,,,,,,8,,,,
m-FAr80-30_2,5600508.843,6756112.068,,,,,,,,,,,,,,,,,7,,,,
m-AF50-30_1,5722854.351,6841588.396,,,,,,,,,,,,,,,,,-31,,,,
m-AF50-30_2,5722854.351,6841588.396,,,,,,,,,,,,,,,,,-31,,,,
m-A100-15_12,5777210.368,6870358.176,,,,,,,,,,,,,,,,,16,,,,
m-Ar60-40_1,5832537.217,6946700.365,,,,,,,,,,,,,,,,,10,,,,
m-FAr100-35_1,5837245.565,6953024.857,,,,,,,,,,,,,,,,,37,,,,
m-A100-30_15,5814136.636,6925616.08,,,,,,,,,,,,,,,,,12,,,,
m-A100-30_16,5814136.636,6925616.08,,,,,,,,,,,,,,,,,12,,,,
m-FAr80-30_4,5802601.727,6918758.644,,,,,,,,,,,,,,,,,31,,,,
m-A100-30_17,5814136.636,6925616.08,,,,,,,,,,,,,,,,,12,,,,
m-AF50-30_3,5722854.351,6841588.396,,,,,,,,,,,,,,,,,-31,,,,
m-A100-30_18,5814136.636,6925616.08,,,,,,,,,,,,,,,,,12,,,,
m-A100-30_19,5814136.636,6925616.08,,,,,,,,,,,,,,,,,12,,,,
m-FAr80-30_5,5802601.727,6918758.644,,,,,,,,,,,,,,,,,31,,,,
m-FArA80-35_1,5785435.529,6953397.367,,,,,,,,,,,,,,,,,22,,,,
m-FAr90-30_1,5780315.319,6951527.618,,,,,,,,,,,,,,,,,38,,,,
m-FAr70-40_2,5628611.789,6837183.219,,,,,,,,,,,,,,,,,4,,,,
m-FAr60-30_1,5763222.68,6933985.393,,,,,,,,,,,,,,,,,0,,,,
m-FAr100-35_2,5627330.86,6842976.171,,,,,,,,,,,,,,,,,27,,,,
m-FL60-35_5,5547980.52,6714468.316,,,,,,,,,,,,,,,,,-2,,,,
m-F80-35_7,5624293.952,6844770.98,,,,,,,,,,,,,,,,,11,,,,
m-FAr70-40_1,5612263.79,6849765.841,,,,,,,,,,,,,,,,,3,,,,
m-FAr60-30_2,5763222.68,6933985.393,,,,,,,,,,,,,,,,,0,,,,
m-FAr60-30_3,5763222.68,6933985.393,,,,,,,,,,,,,,,,,0,,,,
m-FAr80-30_3,5600508.843,6756112.068,,,,,,,,,,,,,,,,,7,,,,
m-FL60-35_6,5599874.487,6874256.363,,,,,,,,,,,,,,,,,-7,,,,
m-FAr60-30_4,5639503.43,6906439.318,,,,,,,,,,,,,,,,,-13,,,,
m-FAr80-30_6,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FAr100-30_1,5753067.985,6957475.241,,,,,,,,,,,,,,,,,32,,,,
m-AF60-15_1,5715769.629,6965413.249,,,,,,,,,,,,,,,,,-20,,,,
m-AF60-15_2,5715769.629,6965413.249,,,,,,,,,,,,,,,,,-20,,,,
m-FAr100-30_2,5753067.985,6957475.241,,,,,,,,,,,,,,,,,32,,,,
m-AF60-15_3,5715769.629,6965413.249,,,,,,,,,,,,,,,,,-20,,,,
m-F40-30_1,5723049.54,6967893.796,,,,,,,,,,,,,,,,,-40,,,,
m-AF60-15_4,5715769.629,6965413.249,,,,,,,,,,,,,,,,,-20,,,,
m-A100-30_21,5675434.388,6972756.52,,,,,,,,,,,,,,,,,-6,,,,
m-FArA80-35_2,5646309.507,6977402.567,,,,,,,,,,,,,,,,,-2,,,,
m-F70-35_1,5671142.382,6977253.08,,,,,,,,,,,,,,,,,-7,,,,
m-F70-35_2,5671142.382,6977253.08,,,,,,,,,,,,,,,,,-7,,,,
